	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair25409	0.12126595377716455	0.13424137377324807	0.12123698366480778	0.11201097787599039	0.181760578153966	0.12799793601651188	0.2345639557180477
SynPair47309	0.0186400103210516	0.08507628734901462	0.0763281794190988	0.10170875070060217	0.04195134114629715	0.03779229711141678	0.11797410949339926
SynPair4395	0.005094093000769933	0.02891153816229674	0.014079669459195702	0.010341379289696345	0.00741406773414652	0.026604032136957504	0.013401497051605812
SynPair56489	0.14394935876356463	0.26899000280295243	0.48499854986433777	0.23576680538180703	0.18539461658657388	0.17201568127250902	0.5905677623890683
SynPair17391	0.07031924456429836	0.09449301814399402	0.05716890709139806	0.10733071395702808	0.09393235023319699	0.18976887078912585	0.13980778420857007
SynPair13257	0.1550399418174993	0.42533807575392896	0.09878289949676029	0.170789325456986	0.33382228323083557	0.3359514927501511	0.07137771865380052
SynPair37182	0.03972745308485381	0.06348467587318347	0.050043972878663225	0.029075254955224568	0.07416506757560554	0.00911168405015821	0.041941838567746526
SynPair55682	9.389797314517967e-05	0.061084706190663376	0.04158828989411948	0.041270043012622826	0.14349942239444388	0.04100752934794785	0.03981890868655847
SynPair1009	0.18280818352884654	0.0739839732713842	0.11000723192916707	0.13592447097833277	0.10233292964330747	0.20502454519203003	0.29522520305193206
SynPair2366	0.042758906699072195	0.05636152816710821	0.0851937243434741	0.07933989142222833	0.05584291631067985	0.10149087702638541	0.04890288674072457
SynPair51620	0.21530620770323333	0.1535548357544824	0.16149416458728624	0.09326249296711166	0.24093695363680406	0.15771616215780157	0.25006285415901136
SynPair29982	0.2138281647178444	0.29732087807261437	0.34124903010166524	0.2692438636879479	0.17750024330120934	0.3191384567273865	0.07455190423986381
SynPair31171	0.3058423439134984	0.295316011867302	0.33516624720853566	0.35396790927735555	0.3319352816501985	0.3220550945534191	0.29194764736052276
SynPair14352	0.8523098460102659	0.5800416808025978	0.7361767434601277	0.33287068057815644	0.1159644401160763	0.29768202129057697	0.08301622000917605
SynPair57867	0.2884463563568402	0.5099763489758833	0.39653016469464564	0.42911797303000304	0.2747194762470889	0.3673897201054441	0.3471707557299361
SynPair7356	0.0001179755397380943	9.925065753560618e-05	0.06874831812231755	0.06525422551838118	0.1586894551429674	0.04431244226952027	0.06315338829735813
SynPair17159	0.22187210379981465	0.24355819511156332	0.27524147088969336	0.24838721991067678	0.20933985198405983	0.24078335082473615	0.25056585274269083
SynPair28408	0.08462737486030233	0.16476869691915416	0.10219068769526103	0.14387890385333224	0.10688544997369863	0.21854338789697889	0.031675437946285176
SynPair56641	0.09835001352447931	0.1401681625353065	0.11778910874274613	0.1407529811460383	0.2109187821358387	0.09947473139673696	0.31947823795511443
SynPair51894	0.2468846004067327	0.1265789941881153	0.12890326123758006	0.05691179297391562	0.10849472071477435	0.17505583233121458	0.24387514970688967
SynPair14236	0.2574968576045969	0.2231296378897855	0.2592481747252518	0.3673525166747383	0.2344103386236335	0.21091767713993123	0.40893146056154517
SynPair6068	0.4983711747285291	0.18493569704670285	0.20027784209307709	0.21247652135944622	0.3006796473908586	0.11295213693232034	0.09092714788702946
SynPair4039	0.42272601603538845	0.9749921769062272	0.45700527718127515	0.6364941591072244	0.21742258888261126	0.08564518423673353	0.13434375726575215
SynPair55952	0.1457919353312516	0.7284202295512301	0.10099627130512495	0.11794161117122408	0.1940528522208456	0.16143483560494531	0.19074933612174738
SynPair29736	0.902449666521224	0.032063855004667456	0.09714159040337288	0.12561791218377436	0.20454588574572635	0.3298507054826339	0.09451329761004636
SynPair5263	0.07934180746729677	0.14656700980150716	0.08613979971759952	0.09225019201436593	0.12332810958199569	0.16101112790218436	0.14572813173266683
SynPair35723	0.25961104500882126	0.11148897579776681	0.1300742363233346	0.16561679790026246	0.19015392187569916	0.2587722403730415	0.2841574668985837
SynPair17561	0.10826482927993998	0.26756380643587796	0.28572516540530246	0.10102279661557237	0.3219472682353894	0.22082335385657142	0.6016060732970371
SynPair15530	0.4429475194016853	0.11223660289792238	0.2877412065888235	0.18286077913349374	0.31531385959030006	0.4237970350767378	0.33300629734416354
SynPair48761	0.3215242062311387	0.291191371139075	0.23123396507489863	0.15822779353570537	0.2895477148008004	0.2380592080164806	0.13363278084459437
SynPair6534	0.00010571103887523455	0.00010062133675445879	9.817203667707291e-05	0.010899667761631857	0.00010170690722561244	9.450679267572356e-05	9.727815716259072e-05
SynPair4919	9.653286139489984e-05	0.013124226700610865	0.08046900470401938	0.1182515810581521	0.0738025192862933	0.03301126728263559	0.09613020811257576
SynPair32892	0.04380775283992043	0.07900310137496476	0.049924747025078375	0.07423008288236779	0.03357613790259208	0.06914428232765663	0.056400454105263925
SynPair15828	0.1359847232933054	0.005176738476864783	0.0681849394537817	0.06376283473254418	0.10812648758925535	0.04945929585148758	0.09420868290298932
SynPair17405	9.333437038189314e-05	0.09377895944574378	0.04529115031827151	0.05982951948156713	0.05086308038876344	0.045815753667432735	0.025521941056469464
SynPair4401	0.3357710721658541	0.08409599046057535	0.11940841045870632	0.1607389515248378	0.16598330287012794	0.1950565865317025	0.0783556139401901
SynPair11592	0.16352205622133248	0.07943869367260119	0.22625719825077095	0.2262629742404374	0.31023815068577104	0.34379176730480165	0.3144268509121914
SynPair15454	0.32168099331423117	0.18397153676124217	0.49401954720963936	0.33029011748016623	0.1550033276592477	0.27020469534907565	0.19413718420874257
SynPair31781	0.0989858422908827	0.14398403275633076	0.1359507418262786	0.10992846924177396	0.27577089958204454	0.15679353790772202	0.09613997679596124
SynPair35997	0.0964739404012822	0.0666797590394461	0.1512101786287901	0.08113328513552225	0.11712089312494399	0.09387718390933825	0.16506847887265222
SynPair1431	0.09614881850175967	0.03494736010689239	0.07749895884415682	0.06698317770083588	0.05727450879031538	0.04118918432131841	0.06269987905230431
SynPair52177	9.898050084133426e-05	0.2985514125485646	0.2394718000189624	0.3213750939387604	0.15957408568609988	0.05777012905004581	0.2374995787531843
SynPair10818	0.19909940444487484	0.13016146743015483	0.14396731736640617	0.2021969668802492	0.2108431498138814	0.15782593250444052	0.3164760813644323
SynPair12849	0.35860369609856263	0.19365072513812154	0.2071426434703829	0.1615808433990252	0.21680798746087515	0.2089442889849911	0.32380538796780245
SynPair10464	0.31236538773743167	0.19879637262984334	0.1349866545380555	0.18599717114568598	0.13374679694759664	0.2260662178661865	0.21576832151300238
SynPair50126	0.02571128371000639	0.041219623598281116	0.49360864920173947	0.28595615843516886	0.18559408900657728	0.11287974653435201	0.22115671641791046
SynPair30713	0.06340740170216043	0.17217935447445187	0.03663210849226101	0.01469209379439117	0.1978091695616804	0.013034747686397764	0.06486810551558753
SynPair3978	0.20710656265655192	0.21998872704618944	0.2132228018804946	0.12833281571076668	0.13893029331282358	0.26746722589891664	0.2930016525212983
SynPair50042	9.656548749476937e-05	0.02022618221964303	0.05286353184015644	0.023241784410223846	0.1024109879745343	0.01203096079421168	0.017925591882750846
SynPair31935	0.698183335229643	0.10613480846168812	0.15909217357066124	0.13559195343231148	0.15207897175412707	0.13338158219139953	0.09645030307966167
SynPair5493	0.2592819257445941	0.2554493799698875	0.3282728506207378	0.2663966857515245	0.4392672107277098	0.46440779810388566	0.5351848696541148
SynPair38646	0.08254294331045937	0.24340092002132235	0.12232231846655335	0.11027541089528732	0.08241212376341822	0.15368728723823194	0.26012314476231446
SynPair22298	0.11109347722583716	0.1637492537313433	0.17230178124452547	0.215473637539926	0.13798204976733097	0.11738930478550808	0.11189800754263592
SynPair63580	0.11795941981073599	0.05316502129152645	0.05757446540792573	0.06929711525054434	0.09327954999629931	0.06823906479582775	0.14232672209736547
SynPair46873	0.13700133239282072	0.15755588986920163	0.29945636958511096	0.20842407504288687	0.2565296477418772	0.1976628969407102	0.18013821811788955
SynPair39578	0.15451171474760356	0.19529129918588872	0.2235828168660021	0.3270592720103403	0.22860548519912344	0.26157285400119956	0.5766218340611354
SynPair47731	0.20193044906900331	0.0706229636024395	0.10953606143238029	0.16870774380488235	0.09014611123244695	0.10689214400655252	0.14569731948551648
SynPair38722	0.12749965758115325	0.1254067025297528	0.13608084323156205	0.27071488391079834	0.10734976165882888	0.1620506971088131	0.12356112979834688
SynPair63898	0.5239857333927775	0.21508339550891717	0.1644067695204059	0.21813512904393437	0.1684030011917484	0.3508102955195424	0.17876317271159461
SynPair26196	0.04476972637252481	0.03365354289806353	0.045320867304612274	0.07270344572169281	0.07119522881431603	0.05175695549206375	0.07151233487647081
SynPair8492	0.09964804432175009	0.09959081217018854	0.09451938624979207	0.06939222312122223	0.16913944581351562	0.08517186218544713	0.06852192711865271
SynPair42665	0.1979089454999415	0.15719340273126295	0.21037888637970759	0.18009556910913707	0.22784489928915033	0.1236456255727454	0.15615461111089782
SynPair41812	0.1596557824765111	0.18174746326326496	0.13334474951005576	0.1350675136720207	0.12861119784680472	0.13099892257965215	0.2909252830737355
SynPair43843	0.04616841221657182	0.06479989404207413	0.04433850223881955	0.06082892331633278	0.047309618237774353	0.13870805489688873	0.09513517001096844
SynPair1806	0.7569252425720175	0.48188594686056613	0.4033463681351005	0.44125392415927006	0.5233147283556242	0.4822496986621143	0.2678512073801513
SynPair860	0.43498938036753165	0.2464438617008671	0.10953916755272704	0.23183134355541596	0.1560584699235403	0.21536582471270052	0.4037724610344485
SynPair51337	0.06631836671743363	0.11189198097659744	0.09595529973616826	0.05876773879951155	0.11017880830804457	0.08961449369960281	0.4804082479672496
SynPair33437	0.33451936650358705	0.36278139189399655	0.11369511842865397	0.22694035457931672	0.2871315645739997	0.3671850108430887	0.33229750877954906
SynPair30758	0.020827133254656474	0.059146844710406724	0.06157290249919405	0.0653072872169078	0.0484458996421229	0.05056690427211405	0.0607191482275964
SynPair578	0.1842195662216747	0.1034766181685613	0.2161495086616034	0.4575685551101493	0.23379367490678082	0.1620738296937509	0.15089180719122733
SynPair12966	0.1589704769114307	0.38421211905440045	0.2281106305797214	0.6272741215250535	0.2936431983520004	0.2969108362441526	0.6714264978045507
SynPair33553	9.710434833271834e-05	0.18712312103571116	0.201243144690251	0.16064620843241612	0.06585588293208694	0.04435270382969005	0.054096201512809486
SynPair4682	0.1155728239579944	0.09612764257689277	0.14449982560559863	0.514933469677886	0.05525667073005554	0.10021178580262183	0.3024329378119371
SynPair13890	0.3063498177723784	0.21262447562207024	0.3032476992346187	1.0902355308320513	0.3752297279125017	0.6928172085321267	0.29776164044349845
SynPair57068	0.24344608389012617	0.22165577941888298	0.1599993511391563	0.15002326848849393	0.1267656081278441	0.154677913308875	0.24120721675144075
SynPair30888	0.19070197328896898	0.12719343488177515	0.22394370988819226	0.13029381965552178	0.1539246116249283	0.1071066354516181	0.1647461579489215
SynPair36563	0.05302368895873348	0.06374975128025218	0.01933192304393814	0.04254725677056106	0.07346771376317718	0.07545636376110235	0.09371232178293686
SynPair3787	0.32068924111431313	0.06787211126460466	0.12444156867158046	0.15729556098416855	0.10953552009799424	0.2958877642241255	0.1242870373327372
SynPair10783	0.16601734833779033	0.2067601693927503	0.1988590586584193	0.12182373091705766	0.26697683915757536	0.131635134449419	0.3622046495713498
SynPair34456	0.21786981716904003	0.1592853242734939	0.07617154340290104	0.1125107554637756	0.1303427464757015	0.10573566868966384	0.32229289531735367
SynPair5610	0.24626757501087118	0.2758044842007435	0.10340786689916741	0.22286752300861665	0.27415022179438814	0.19199634872236976	0.0836445530392289
SynPair17832	0.2562175743898751	0.22602041938155512	0.21415127191300476	0.24254960713517973	0.18368764133824866	0.15923788634444822	0.1227333556373369
SynPair36407	0.13522050783622888	0.07214526944349273	0.044523477793258534	0.09396662019974411	0.11316586295839408	0.08038180034709122	0.12214207947740882
SynPair52290	0.024936265137029956	0.07413199874882702	0.15383849231781885	0.07830269604618485	0.10595854065759674	0.059255780388203824	0.458384469985398
SynPair13588	0.1831263182563862	0.16052326575592332	0.20217064825279848	0.17988302704628448	0.1653146629790539	0.13291603353517942	0.14489921421250426
SynPair58394	0.22810502141394076	0.03814746290393289	0.057134093976199236	0.03847310067713371	0.06356319865329343	0.040600840906008406	0.04318669710702968
SynPair9683	0.12151523759282555	0.1708078634841977	0.1371843119474042	0.25646947128029457	0.17380804930870342	0.1944209898924678	0.2062056637196774
SynPair62841	0.27147304269032346	0.6404969734187209	0.19432092512872456	0.5854215002509661	0.5131124754445624	0.3063178322432258	0.2591618661348012
SynPair43474	0.05679536623766809	0.03999412660829984	0.050778754576378905	0.02576333202489766	0.08987743339142716	0.02701506658392423	0.06559579734303177
SynPair8611	0.2916843526914914	0.32657533073291195	0.27455119859536803	0.2869915811536	0.30174884186046097	0.727883800976735	0.2719594831086284
SynPair46444	0.20067919258600989	0.1922503295582476	0.19334247960141526	0.28359609998962765	0.2579732878830157	0.27352975134613167	0.677922570665577
SynPair67915	0.09773488199065845	0.09292306614595192	0.11595551827700966	0.12237818045253966	0.2212454840749992	0.14971945262987932	0.3787104354850554
SynPair61882	0.11952323358433146	0.10655925823923622	0.13349394360270928	0.19850732791281098	0.20436965731144566	0.2004627849790731	0.14143521782038626
SynPair67569	0.056191545080433974	0.07388907530799099	0.08741730449364904	0.14493689754546357	0.3235292548224434	0.07075132104527274	0.35046881200727353
SynPair9953	0.09844888196281666	0.1047302417216034	0.07570623141009515	0.14137316332150832	0.2875514997497209	0.14147827127096732	0.3489468244350988
SynPair58219	0.1157585391098625	0.08577638251630042	0.1315271448676583	0.05717872408655218	0.18107519163227115	0.08601479497092757	0.029049727105620177
SynPair8928	0.15960276750566624	0.2443017361765459	0.2173430155206951	0.16823936309057688	0.07761672229470874	0.1091249081721244	0.4135089085948643
SynPair64543	0.06907694924314212	0.035906837548260344	0.11558666026830645	0.06450413932004599	0.08503185538174661	0.06292836014717552	0.08853250927948567
SynPair22196	0.2728314715881496	0.16497256803593358	0.2689935107129552	0.31553746021733525	0.3987638793726477	0.19566557265905485	0.2521191464137522
SynPair38548	0.015003662056783421	0.0672794162138613	0.06936786394256803	0.055092150931293805	0.10222454401815274	0.016246779272831375	0.09128849878381991
SynPair65719	0.24489901605385808	0.28142087048258646	0.1490149268629465	0.16893151046390814	0.16791489149662406	0.25947957272313066	0.550041505756668
SynPair46701	0.24532112769078357	0.05710342712566128	0.12198165234650656	0.0708987032146498	0.15552594330600222	0.3984567576108711	0.18824511589290055
SynPair26134	0.20987761479038278	0.14948635601856922	0.279922586170558	0.4801383715137591	0.10650824663478133	0.15129193188480014	0.2971696684187406
SynPair46665	0.15600756780872282	0.12571484409535288	0.15858755742836378	0.18264011069856556	0.19711446512813977	0.216677897574124	0.33364670068940816
SynPair45812	0.1595012513407222	0.08828226983030023	0.15925448684754553	0.10807848513955703	0.1460892632376759	0.09951902780290695	0.2412075941487706
SynPair26298	0.30100531159230137	0.05757209271361523	0.06135909882564655	0.48598054841752597	0.1860998126668035	0.15936080445361045	0.2014719411223551
SynPair44598	0.049228229835831555	0.048870535163219736	0.06394123731220308	0.040649107317638315	0.29997907089194087	0.06433753857815801	0.18412979086623668
SynPair67898	0.1787013497759737	0.13878304279132755	0.2971154735439495	0.2718631289134652	0.2846252406054188	0.26489363562696394	0.28563171289306816
SynPair14464	0.09569728112397553	0.21788741699606956	0.17695597906615182	0.06514212977949446	0.12704599788445192	0.2633588943109144	0.4725454129888222
SynPair5431	0.06722728117450288	0.058587727412889305	0.07048105935570127	0.07590134781623559	0.07997681279795123	0.06284551575373021	0.08519813983067691
SynPair16435	9.913174266766937e-05	9.546409186373182e-05	0.5478605995376946	0.07285601552669183	0.08198547578709586	0.011668101420850379	0.12687932828590906
SynPair55218	0.06287905815198003	0.034361706017869545	0.07577029674367376	0.08693328129441161	0.1632888940968431	0.046407380843711286	0.03166838311019567
SynPair37518	0.08616637046379637	0.06709714260613647	0.03767328805861248	0.06537067924311267	0.11798017216512062	0.03774760531944574	0.09974127202462829
SynPair49751	0.26796898123483104	0.32421953071911097	0.3723391308488854	0.1590679994493612	0.41405426861123834	0.07874228812642062	0.4453688539960745
SynPair37964	0.22945640867588704	0.30608114213427307	0.28547903787490214	0.2905306243352048	0.4225657661718775	0.33936676895537654	0.34503501104375206
SynPair32684	0.074085311704458	0.14746274590138997	0.12103702900607248	0.19194015679018356	0.21201833831320072	0.11711837925583918	0.14522351403484732
SynPair889	0.3524045862916753	0.16695021368103002	0.09625909603361689	0.15455608195410078	0.189894394403576	0.10605811125747291	0.2422328870927002
SynPair56013	0.00010266413428468765	0.036274208422994156	0.0201499548526955	9.807915742459221e-05	0.05543907200719823	0.033445689471926145	0.09570186452014129
SynPair30905	0.8291669771254004	0.34619432988801274	0.3623697244240494	0.25953083280751216	0.40078605874302264	0.4486899694949179	0.42926675094816685
SynPair11530	0.031630692015692255	0.04939525283797729	0.02724264408113205	0.0342935572212865	0.137930232326287	0.12032004348243118	0.0551225822736882
SynPair49881	0.3215526224383466	0.3817719344608879	0.35836845949508095	0.250132000549701	0.21313664127646453	0.3078145744899677	0.3331254104575064
SynPair2534	0.22500569346390345	0.2544154085513426	0.38567490709886776	0.30103926096997696	0.4510545588050588	0.397181654289542	0.4444726279822742
SynPair52279	0.17202183101481394	0.17464624927311495	0.1340487442800684	0.0945753033547466	0.21372811370241723	0.15345524615558997	0.2769162547441733
SynPair32954	0.12463377168333895	0.06293227206846812	0.04629278677218671	0.08112626151216015	0.06950977085958716	0.05348214311624168	0.07644506500306446
SynPair51116	0.20903895004233702	0.23445613664005077	0.18461269223196902	0.11323401769776241	0.3752362785051591	0.12983962244004527	0.12172084850006276
SynPair11454	0.19434362651836673	0.19200009728296777	0.15430140155511113	0.12214768635247492	0.11170719168984536	0.18404682472190811	0.26843712852550944
SynPair6596	0.34146104684087053	0.30434782608695654	0.34162385665956646	0.3269092195422328	0.27265011273177314	0.2674156834952266	0.40421471068288317
SynPair15592	0.13934273351238438	0.08636846151030418	0.22429730047008262	0.11810113031367367	0.15927887355267364	0.11900123051681706	0.18749602223306533
SynPair46582	0.08113354638525914	0.03957478072815272	0.04658505583721072	0.1108671816596063	0.07205106439967622	0.06312436153106886	0.08729700677425639
SynPair27089	0.26211012094207514	0.15614663204983611	0.27296446871269336	0.3047126086809432	0.23667596049336045	0.1677445265389772	0.19757385864445176
SynPair22271	0.141097228587279	0.21184405203389506	0.29657739931712535	0.08242347141607696	0.23326728492309692	0.08590082244241172	0.042334031883841036
SynPair9895	0.16449162446435528	0.2693994975201448	0.16881249264792378	0.2282764021539927	0.20436141993225124	0.3183790565540168	0.2047952154075774
SynPair66559	0.03719765655131038	0.038050245527884954	0.04054798962386511	0.08193311826751534	0.13136796919386404	0.04636369129691989	0.08217637537939626
SynPair8963	0.02274511834191884	0.02068825415034759	0.02142808885637215	0.04241262010923333	0.053833692256950505	0.032994557970231014	0.07547390797664573
SynPair38503	0.05321895702395108	0.014345530435698578	0.029124622376569185	0.017204420953413773	0.11390078339796927	0.04114650745271596	0.05750549966631238
SynPair39759	0.1307519193015498	0.19762219534377842	0.2248726814083691	0.14710350911585965	0.2283503722229535	0.2350895272446219	0.26098612603931165
SynPair62987	0.06938083417823306	0.05296146182271329	0.050660970963458986	0.07414264449383347	0.1307628206571924	0.08128009611378632	0.070282051431877
SynPair8807	0.08009209649859539	0.16694492375134076	0.3110254659541692	0.16876705342343493	0.15556336981464497	0.1262733974375936	0.23875832294548666
SynPair64810	0.16993575530160895	0.09002164822309772	0.16094962109541064	0.08379640282425584	0.08534213883095927	0.06473296028201311	0.19863285807074077
SynPair47474	0.33311483051464696	0.3738047307498742	0.4014816809245819	0.33900390520515705	0.36834914135294367	0.3059233408741502	0.6202297611803017
SynPair25374	0.3460184557982522	0.18514265865166588	0.16328099095518434	0.1649538296879092	0.22999268437552314	0.12010406560253052	0.18227434506097204
SynPair65636	0.02308610566457628	0.14905767582507537	0.19308819463643906	0.08566893890087807	0.16215857597530897	0.11166473885577007	0.12869314884034083
SynPair712	0.01378049094608866	0.01003838965599935	0.08336619846494554	0.031890829608820524	0.0285752830591563	0.041225056815191	0.08713081233907204
SynPair32407	0.11787339552182394	0.051420882222271945	0.11315945119665453	0.07989728350953736	0.135369603852926	0.08061284655371584	0.12612150586113616
SynPair676	0.04026931708881052	0.2812187046536819	0.0683396097226977	0.0535979143661751	0.12864511368486542	0.09310961004727084	0.07254648967422603
SynPair12614	0.1930922163300165	0.1338635099271311	0.23151667142739565	0.2719429555587748	0.19137883467576425	0.12225650540128123	0.3444756150194217
SynPair14783	0.30074124131522817	0.053345910622637875	0.13306588532641608	0.07015345309897644	0.18571089290060022	0.02992626058297189	0.19185395316703477
SynPair48424	0.5080907200415908	0.31319944810669936	0.21443354766905143	0.2687586974672975	0.20039583358733332	0.2766468355793782	0.24501686599202696
SynPair3991	0.15342259098623418	0.08256410023565094	0.1177949914836095	0.1233611901466413	0.07536347566532715	0.09064575159220399	0.0627992499408327
SynPair28375	0.16293606624134654	0.02745810724960685	0.1281566396831048	0.24266037800334941	0.09691207459730801	0.09282307281569055	0.16093838894280646
SynPair16966	0.32687082661754546	0.18112925831238072	0.17007434624501577	0.1855666750672726	0.24877420257577787	0.30403823911506267	0.0654645417767286
SynPair48540	0.1282813344330366	0.07673936711972747	0.21282291939131903	0.1496177526459701	0.17798341968182954	0.18202805895933227	0.3852125025789148
SynPair51395	0.08929208525021125	0.09971582582544315	0.12802667241038895	0.21221715671922706	0.08841065705630044	0.31236329833770776	0.27281029410663893
SynPair56058	0.1478428658319176	0.5044964791719692	0.21081384125811087	0.29538126101096146	0.22883504265805354	0.2046776297846934	0.016066667957680563
SynPair7933	0.08061768391631007	0.05816834861207406	0.062270560057304025	0.05745910689268053	0.07246393354259804	0.07920443583080573	0.10689940211975721
SynPair14937	0.1205644256038456	0.019363464890289617	0.044430600417763866	0.015888319000424204	0.029082676305284688	0.0035245857397312036	0.03276969217464903
SynPair34204	0.0905077795199614	0.1515154725456337	0.18277899565918035	0.20311592444728738	0.30738870568837595	0.05816469233300428	0.12794808682031775
SynPair50493	0.28676069932900533	0.11955374980358707	0.13420371580967438	0.06344869997550565	0.15090228640649095	0.11308703091516188	0.07156173971155907
SynPair6249	0.09853179020773384	0.044279547583991434	0.11697374579805116	0.11369619324164779	0.15121596509655005	0.094213494881972	0.07582926397287656
SynPair49246	0.40322855958448145	0.19829301450397485	0.15439114531135892	0.22716728584887214	0.19854739390537007	0.32027494565383785	0.23102714662581905
SynPair14017	0.2101360544217687	0.1900395033860045	0.12896091682871624	0.1483033059296834	0.24678468248390947	0.14680621325786716	0.15752094693443275
SynPair16122	0.47562746318191246	0.20763723150357993	0.2464191452754387	0.24278145267459797	0.35578035000385466	0.13356737823867726	0.3990942296179974
