"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.001G002400",13.213465316817,-1.5232597104631,0.527980938091184,-2.88506572977836,0.00391331947973886,0.0097551803854
"Sobic.001G002900",3.46812375544232,3.52516311947791,1.4231620154738,2.47699354054521,0.0132494299855418,0.0293929719689486
"Sobic.001G003600",11.1317631126505,2.87074581226432,0.581004359075716,4.94100563519216,7.7720661859092e-07,3.38232417055289e-06
"Sobic.001G004800",84.5324129298865,-1.26276461789882,0.199153275996047,-6.34066706451709,2.28772443623447e-10,1.35287704160956e-09
"Sobic.001G005700",33.14903228246,1.95208985460664,0.3204151045706,6.0923777523619,1.1124579183561e-09,6.26133572044683e-09
"Sobic.001G007700",117.433972372307,1.57099728392432,0.156633053089316,10.0297941777876,1.12751390138548e-23,1.34392632680028e-22
"Sobic.001G011700",425.530727410485,-1.16787192875301,0.0848983304105654,-13.7561236258148,4.67953373481152e-43,9.72535685142139e-42
"Sobic.001G012200",2948.19983784434,-1.56235943343225,0.0439362157447942,-35.559717807908,5.87973310005687e-277,1.04788120043479e-274
"Sobic.001G012300",2143.95417086106,-1.60480961873677,0.0539470403534388,-29.7478713979993,1.84763400025192e-194,2.18524712211613e-192
"Sobic.001G012400",6458.11496225923,-3.08710175372655,0.0692062307029049,-44.6072806215839,0,0
"Sobic.001G012500",5478.0306878514,-1.39947726757044,0.0370566598553607,-37.7658772548003,0,0
"Sobic.001G012700",107.147569338151,1.46230637043555,0.168247796374842,8.69138498062492,3.58047512449674e-18,3.37917891691713e-17
"Sobic.001G013500",1416.28265996848,-1.32339094665095,0.0586807820049176,-22.5523740726571,1.27271700919611e-112,7.5093189522183e-111
"Sobic.001G013800",1183.57062827462,-1.74115561635479,0.0727275612750242,-23.9407947390192,1.15232649373356e-126,7.84909302799668e-125
"Sobic.001G015700",20.6159307556174,1.80181842204621,0.371469787412765,4.85051135543384,1.23143583196784e-06,5.25536499061888e-06
"Sobic.001G017400",188.789050120473,1.06010936427212,0.122947730674756,8.62243945824841,6.55426175605189e-18,6.13239449451529e-17
"Sobic.001G020350",938.363191570052,2.4648817719367,0.0649509331801471,37.9499054324614,0,0
"Sobic.001G022700",3.71591203062271,2.85807945252186,1.02829684328438,2.77943034755717,0.00544543302708992,0.0131560043978533
"Sobic.001G027200",64.0323728524448,-4.02953041586072,1.06561171966137,-3.78142464230895,0.000155933426288309,0.000503210684859456
"Sobic.001G027300",888.494858388121,-3.90856117616449,0.23036942801537,-16.9664925152469,1.45358929017614e-64,4.46545375801453e-63
"Sobic.001G027800",260.656504922315,2.32489497175585,0.116269847970522,19.9956825637657,6.00516131820978e-89,2.73650258318421e-87
"Sobic.001G028800",801.29554364459,-2.78950122893854,0.0752026696073335,-37.0931144267054,3.62768920609e-301,7.26095947249705e-299
"Sobic.001G028900",131.789955496141,-1.28619986481155,0.161870225843348,-7.94587057694163,1.92831673054069e-15,1.58781016862876e-14
"Sobic.001G032100",957.445027644278,-2.0648705923906,0.115810216202081,-17.8297792725604,4.15056501223052e-71,1.4361396491787e-69
"Sobic.001G032400",13.6531211286728,1.92178833574085,0.462406799480324,4.15605552924535,3.23789159221687e-05,0.000115727938502037
"Sobic.001G033300",397.729602498726,-1.23727239197271,0.0896565138727937,-13.8001394268817,2.54360194837542e-43,5.32029925214859e-42
"Sobic.001G035000",18.0589842118475,1.40323941196583,0.400497845484968,3.50373772989123,0.000458776954980729,0.00137163924722493
"Sobic.001G038500",296.035239840517,-2.14233889049836,0.18273903603499,-11.7234879694132,9.66106726718721e-32,1.50888937750427e-30
"Sobic.001G040400",12.1008686550649,1.77965321218252,0.525429978089146,3.38704163522353,0.000706506650242293,0.00204213541871856
"Sobic.001G042901",20.0421449341496,-1.90940239888817,0.423460275654866,-4.50904726762233,6.51194004945899e-06,2.54798015168305e-05
"Sobic.001G044100",56.4922881931843,1.85219417299515,0.236313678746931,7.83786272050157,4.58279630614581e-15,3.69291916648851e-14
"Sobic.001G044200",17.476985644574,1.12635133901453,0.390635311426946,2.88338331447841,0.0039342837522941,0.00980274473184837
"Sobic.001G045800",30.4020239959035,5.22842729092222,0.598980843567788,8.7288722954468,2.57224465176176e-18,2.45343863045605e-17
"Sobic.001G046000",55.6710837431031,1.01124785584998,0.219438407499839,4.60834485344467,4.05887069765423e-06,1.6265488303244e-05
"Sobic.001G046900",36.352169908252,1.17119970620281,0.27093470858473,4.32281161878726,1.54053266847612e-05,5.75680885160832e-05
"Sobic.001G047700",104.358378381044,-1.18623774179541,0.179997613648121,-6.59029704757307,4.38947454468204e-11,2.73566772820663e-10
"Sobic.001G048400",3.71191375828568,2.5660414670086,0.95513800443965,2.6865661873794,0.00721906439948393,0.0170206647041113
"Sobic.001G048766",633.878106332385,1.5473199669962,0.0744471199943762,20.7841480921369,6.02236091254563e-96,2.99049295695491e-94
"Sobic.001G050300",14.9970339433223,2.11908585616003,0.447922389142379,4.73092193542138,2.23502463607742e-06,9.25303755461169e-06
"Sobic.001G052300",350.608099711871,1.15780595061549,0.0900458536008812,12.8579596318487,7.75979891326154e-38,1.42692556694746e-36
"Sobic.001G052350",8.98490757572858,3.5140857304183,0.735309859497138,4.77905427899675,1.7612164728948e-06,7.38547181703829e-06
"Sobic.001G052800",26.6718884807896,1.11989613515113,0.359995903554792,3.11085799614018,0.00186544623419203,0.00496765029307917
"Sobic.001G054000",136.273308576637,-2.94948845898592,0.412559073869961,-7.14925121224118,8.72525270842069e-13,6.09479397243239e-12
"Sobic.001G054500",9.19441012016335,-2.93411126704713,0.629101325655763,-4.66397247532211,3.1016288548496e-06,1.26278176816127e-05
"Sobic.001G055900",110.761468751229,1.00662207534685,0.164049481271969,6.13608813354319,8.45782469747507e-10,4.80088565943066e-09
"Sobic.001G056100",125.960271773112,1.87485082457196,0.163164737963101,11.4905392425902,1.47190252957867e-30,2.22022630838475e-29
"Sobic.001G056500",35.7938918703929,1.3515740312809,0.277360479933015,4.87298706581168,1.09923422248218e-06,4.71359170550202e-06
"Sobic.001G057600",139.849713824068,-1.05102079771567,0.152977627951929,-6.87042158900474,6.40124414528646e-12,4.21992330023698e-11
"Sobic.001G059001",16.4303605644223,-2.32566377639013,0.555434064669653,-4.1871104498665,2.8252835714342e-05,0.000101805675846445
"Sobic.001G059100",8404.63435483031,-2.10347363654325,0.0318546311040326,-66.0335267946948,0,0
"Sobic.001G059800",2.90993212717056,5.69959391744973,1.46063310796405,3.90213934380434,9.53462400330997e-05,0.000318596271434603
"Sobic.001G062300",6561.70339398827,1.95858386014692,0.0306808923606515,63.8372520956666,0,0
"Sobic.001G063900",118.927427491209,1.09539018088496,0.160943860984218,6.8060389143539,1.00322586307488e-11,6.52272287786318e-11
"Sobic.001G065600",32.5171750202813,1.47979187959286,0.28847924816044,5.12963025600322,2.90311832281662e-07,1.32408656896912e-06
"Sobic.001G066400",24.8489805772081,1.83193610303902,0.359286495790482,5.09881702903556,3.41782723551234e-07,1.54771779791213e-06
"Sobic.001G066900",97.995169741879,1.23523833953889,0.17536495864926,7.04381507601775,1.87046353045861e-12,1.27741367618197e-11
"Sobic.001G068000",2.97489121714712,2.73303743126825,1.13263117861315,2.41299858495395,0.0158218809972203,0.0343471836765954
"Sobic.001G070401",4.41694215350345,3.50754705141455,1.06111363280089,3.30553386837196,0.000947956466091166,0.00268106817909697
"Sobic.001G070500",143.538069458859,-1.53382171885173,0.146705468791832,-10.4551093526592,1.38838527475602e-25,1.76137420034869e-24
"Sobic.001G071000",112.448720347908,1.59733211916147,0.167008101863025,9.56439898030547,1.12855276260404e-21,1.24375022799479e-20
"Sobic.001G075700",10.2601591711009,2.04908726024333,0.552154811792212,3.71107380843481,0.000206381911935202,0.000653371133781962
"Sobic.001G075800",25.539636185856,1.43231404885347,0.339369515032764,4.22051476460751,2.43745091480224e-05,8.86655568337121e-05
"Sobic.001G076900",15.1696544357933,1.34231381401089,0.440113039269584,3.04992966406678,0.00228894964587879,0.0059881831676821
"Sobic.001G077400",929.838668447321,1.28258635606753,0.0616872384129644,20.7917616198228,5.13893119665906e-96,2.5566919643799e-94
"Sobic.001G078000",7.61317032975539,1.69881254775035,0.607829960023604,2.79488123238345,0.00519187851899824,0.0126031046799454
"Sobic.001G078200",1180.76370512615,-1.57711077287614,0.0629482370909872,-25.0540896101115,1.57558165578179e-138,1.23483839407959e-136
"Sobic.001G078900",2015.25537907086,-1.56731384733983,0.0474578019189384,-33.0254201409691,3.5066662103065e-239,5.15499744588561e-237
"Sobic.001G079300",31.5276396856698,1.49651968358699,0.28798196460908,5.19657432582082,2.02994461040957e-07,9.41853758253511e-07
"Sobic.001G080300",96.0889651851532,1.83959235542868,0.195479092645619,9.41068597429828,4.92909373832796e-21,5.31737226663738e-20
"Sobic.001G080600",182.238033855439,-1.54463212004271,0.145737073182317,-10.59875902757,3.01960358987153e-26,3.92262033991298e-25
"Sobic.001G082500",52.8816381575961,1.402074946478,0.244330421683531,5.73843787776062,9.55538002896915e-09,4.99961770266996e-08
