"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sobic.001G002900",3.46812375544232,4.23073184150768,1.41731053541464,2.98504225841372,0.00283539150071613,0.00851226729094205
"Sobic.001G004300",101.456916063027,1.17448169267787,0.19222831086149,6.10982683775515,9.97392985506918e-10,7.759612192345e-09
"Sobic.001G006300",9.52207135798445,-1.82690271501489,0.763522884234799,-2.39272817192088,0.0167236260024688,0.0409250335307468
"Sobic.001G008600",196.784313465445,1.82336154232256,0.130223595745704,14.0017754223524,1.52024853291847e-44,5.97851811945491e-43
"Sobic.001G010200",201.973589531451,-1.47185275990932,0.137612944084421,-10.6955982208068,1.06728691810976e-26,2.31652749314992e-25
"Sobic.001G012200",2948.19983784434,-1.91582664049658,0.0469461896504727,-40.8089912037683,0,0
"Sobic.001G012300",2143.95417086106,-2.90083128075683,0.0628804366049684,-46.1324926698684,0,0
"Sobic.001G012400",6458.11496225923,-2.61968041226592,0.069425134375283,-37.7338904107125,0,0
"Sobic.001G012500",5478.0306878514,-1.1824309251985,0.0376954923990187,-31.367966033766,5.53527506778148e-216,1.59710735515499e-213
"Sobic.001G012600",1402.65754314654,-1.06338516782757,0.0532690074792154,-19.9625489219503,1.16610052522399e-88,1.06371609766567e-86
"Sobic.001G013800",1183.57062827462,1.31205605656192,0.0594175808444032,22.0819501217627,4.71305898600088e-108,5.21283961597472e-106
"Sobic.001G015700",20.6159307556174,-4.10699396039482,1.05266932209685,-3.90150437006558,9.55967355203581e-05,0.000388311452852013
"Sobic.001G021900",271.421081624881,-1.1037961473831,0.118432589819616,-9.32003723860373,1.16299476437716e-20,1.9613529873184e-19
"Sobic.001G025101",316.22806599722,-1.45340924301581,0.107142117387086,-13.5652465945291,6.43628463791801e-42,2.34363752693462e-40
"Sobic.001G027200",64.0323728524448,4.26398931650425,0.316268815288862,13.4821680493847,1.99167117743215e-41,7.1251902162987e-40
"Sobic.001G027300",888.494858388121,3.69049395137591,0.0781828840703955,47.2033488564198,0,0
"Sobic.001G027500",11.533584475674,1.75356888261646,0.543558087760065,3.22609289072065,0.00125492620910469,0.00410297034372264
"Sobic.001G028800",801.29554364459,-1.26862246211724,0.0656463230730393,-19.3251107256342,3.3027445065109e-83,2.73119479518168e-81
"Sobic.001G029300",14.6350175211484,2.52454436782956,0.512007029888168,4.93068301890497,8.1942604947524e-07,4.51185739127157e-06
"Sobic.001G032300",22.2498884645393,-1.65764494716419,0.458186940170099,-3.61783543317232,0.000297077182954188,0.00110462443220604
"Sobic.001G034900",98.6776177468588,-2.10505314980968,0.212191295587953,-9.92054430874211,3.38902920189479e-23,6.33098915505652e-22
"Sobic.001G035000",18.0589842118475,-1.55505535375798,0.568934931558832,-2.73327452314672,0.006270804207701,0.0172299449015033
"Sobic.001G037200",12.3622721155673,2.40416857732684,0.542390105734833,4.43254504812484,9.31272368588685e-06,4.46140137595861e-05
"Sobic.001G037300",26.1385884468378,2.81175957085829,0.395045132446954,7.11756541193644,1.09850091197404e-12,1.11723014208241e-11
"Sobic.001G038500",296.035239840517,-1.85589874184533,0.185326642955643,-10.0142036366003,1.32020839948059e-23,2.52303325876258e-22
"Sobic.001G039750",3.71400647469843,4.68453013448242,1.38997433032421,3.37022780369604,0.000751060660854086,0.00257449706125668
